timestamp,shape_factor_raw,month,hour,weekday,is_peak,year,shape_factor_annual_norm
2027-08-24 13:00:00,0.7382396544757518,8,13,1,1,2027,0.7294459804867293
2027-08-24 14:00:00,0.7597999960231855,8,14,1,1,2027,0.7507495021606833
2027-08-24 15:00:00,0.8087039675588849,8,15,1,1,2027,0.7990709452723863
2027-08-24 16:00:00,0.8784944971486855,8,16,1,1,2027,0.8680301524575814
2027-08-24 17:00:00,0.9549026024023798,8,17,1,1,2027,0.9435281088678124
2027-08-24 18:00:00,1.01791738210121,8,18,1,1,2027,1.0057922767215566
2027-08-24 19:00:00,1.049527350284189,8,19,1,1,2027,1.0370257171017834
2027-08-24 20:00:00,1.043225932197724,8,20,1,0,2027,1.0307993594865146
2027-08-24 21:00:00,1.0076261696154405,8,21,1,0,2027,0.9956236498582242
2027-08-24 22:00:00,0.9605381975645749,8,22,1,0,2027,0.949096574627936
2027-08-24 23:00:00,0.9183858138672002,8,23,1,0,2027,0.9074462966056595
2027-08-25 00:00:00,0.8614475245288032,8,0,2,0,2027,0.8511862379080835
2027-08-25 01:00:00,0.8615404493422136,8,1,2,0,2027,0.8512780558309202
2027-08-25 02:00:00,0.8620355827975271,8,2,2,0,2027,0.8517672914153178
2027-08-25 03:00:00,0.8639310051342719,8,3,2,0,2027,0.8536401360891048
2027-08-25 04:00:00,0.8692314024358767,8,4,2,0,2027,0.8588773967580456
2027-08-25 05:00:00,0.8798721757644241,8,5,2,0,2027,0.8693914206075113
2027-08-25 06:00:00,0.8941758510711121,8,6,2,0,2027,0.8835247151215538
2027-08-25 07:00:00,0.9036019236378955,8,7,2,0,2027,0.8928385073351394
2027-08-25 08:00:00,0.8959955836971495,8,8,2,1,2027,0.8853227716761914
2027-08-25 09:00:00,0.8656589499863468,8,9,2,1,2027,0.8553474982163044
2027-08-25 10:00:00,0.8199540580118335,8,10,2,1,2027,0.8101870282560931
2027-08-25 11:00:00,0.7746793943657277,8,11,2,1,2027,0.7654516618824283
2027-08-25 12:00:00,0.7444832323906468,8,12,2,1,2027,0.7356151869040004
2027-08-25 13:00:00,0.7382396544757518,8,13,2,1,2027,0.7294459804867293
2027-08-25 14:00:00,0.7597999960231855,8,14,2,1,2027,0.7507495021606833
2027-08-25 15:00:00,0.8087039675588849,8,15,2,1,2027,0.7990709452723863
2027-08-25 16:00:00,0.8784944971486855,8,16,2,1,2027,0.8680301524575814
2027-08-25 17:00:00,0.9549026024023798,8,17,2,1,2027,0.9435281088678124
2027-08-25 18:00:00,1.01791738210121,8,18,2,1,2027,1.0057922767215566
2027-08-25 19:00:00,1.049527350284189,8,19,2,1,2027,1.0370257171017834
2027-08-25 20:00:00,1.043225932197724,8,20,2,0,2027,1.0307993594865146
2027-08-25 21:00:00,1.0076261696154405,8,21,2,0,2027,0.9956236498582242
2027-08-25 22:00:00,0.9605381975645749,8,22,2,0,2027,0.949096574627936
2027-08-25 23:00:00,0.9183858138672002,8,23,2,0,2027,0.9074462966056595
2027-08-26 00:00:00,0.8614475245288032,8,0,3,0,2027,0.8511862379080835
2027-08-26 01:00:00,0.8615404493422136,8,1,3,0,2027,0.8512780558309202
2027-08-26 02:00:00,0.8620355827975271,8,2,3,0,2027,0.8517672914153178
2027-08-26 03:00:00,0.8639310051342719,8,3,3,0,2027,0.8536401360891048
2027-08-26 04:00:00,0.8692314024358767,8,4,3,0,2027,0.8588773967580456
2027-08-26 05:00:00,0.8798721757644241,8,5,3,0,2027,0.8693914206075113
2027-08-26 06:00:00,0.8941758510711121,8,6,3,0,2027,0.8835247151215538
2027-08-26 07:00:00,0.9036019236378955,8,7,3,0,2027,0.8928385073351394
2027-08-26 08:00:00,0.8959955836971495,8,8,3,1,2027,0.8853227716761914
2027-08-26 09:00:00,0.8656589499863468,8,9,3,1,2027,0.8553474982163044
2027-08-26 10:00:00,0.8199540580118335,8,10,3,1,2027,0.8101870282560931
2027-08-26 11:00:00,0.7746793943657277,8,11,3,1,2027,0.7654516618824283
2027-08-26 12:00:00,0.7444832323906468,8,12,3,1,2027,0.7356151869040004
2027-08-26 13:00:00,0.7382396544757518,8,13,3,1,2027,0.7294459804867293
2027-08-26 14:00:00,0.7597999960231855,8,14,3,1,2027,0.7507495021606833
2027-08-26 15:00:00,0.8087039675588849,8,15,3,1,2027,0.7990709452723863
2027-08-26 16:00:00,0.8784944971486855,8,16,3,1,2027,0.8680301524575814
2027-08-26 17:00:00,0.9549026024023798,8,17,3,1,2027,0.9435281088678124
2027-08-26 18:00:00,1.01791738210121,8,18,3,1,2027,1.0057922767215566
2027-08-26 19:00:00,1.049527350284189,8,19,3,1,2027,1.0370257171017834
2027-08-26 20:00:00,1.043225932197724,8,20,3,0,2027,1.0307993594865146
2027-08-26 21:00:00,1.0076261696154405,8,21,3,0,2027,0.9956236498582242
2027-08-26 22:00:00,0.9605381975645749,8,22,3,0,2027,0.949096574627936
2027-08-26 23:00:00,0.9183858138672002,8,23,3,0,2027,0.9074462966056595
2027-08-27 00:00:00,0.8614475245288032,8,0,4,0,2027,0.8511862379080835
2027-08-27 01:00:00,0.8615404493422136,8,1,4,0,2027,0.8512780558309202
2027-08-27 02:00:00,0.8620355827975271,8,2,4,0,2027,0.8517672914153178
2027-08-27 03:00:00,0.8639310051342719,8,3,4,0,2027,0.8536401360891048
2027-08-27 04:00:00,0.8692314024358767,8,4,4,0,2027,0.8588773967580456
2027-08-27 05:00:00,0.8798721757644241,8,5,4,0,2027,0.8693914206075113
2027-08-27 06:00:00,0.8941758510711121,8,6,4,0,2027,0.8835247151215538
2027-08-27 07:00:00,0.9036019236378955,8,7,4,0,2027,0.8928385073351394
2027-08-27 08:00:00,0.8959955836971495,8,8,4,1,2027,0.8853227716761914
2027-08-27 09:00:00,0.8656589499863468,8,9,4,1,2027,0.8553474982163044
2027-08-27 10:00:00,0.8199540580118335,8,10,4,1,2027,0.8101870282560931
2027-08-27 11:00:00,0.7746793943657277,8,11,4,1,2027,0.7654516618824283
2027-08-27 12:00:00,0.7444832323906468,8,12,4,1,2027,0.7356151869040004
2027-08-27 13:00:00,0.7382396544757518,8,13,4,1,2027,0.7294459804867293
2027-08-27 14:00:00,0.7597999960231855,8,14,4,1,2027,0.7507495021606833
2027-08-27 15:00:00,0.8087039675588849,8,15,4,1,2027,0.7990709452723863
2027-08-27 16:00:00,0.8784944971486855,8,16,4,1,2027,0.8680301524575814
2027-08-27 17:00:00,0.9549026024023798,8,17,4,1,2027,0.9435281088678124
2027-08-27 18:00:00,1.01791738210121,8,18,4,1,2027,1.0057922767215566
2027-08-27 19:00:00,1.049527350284189,8,19,4,1,2027,1.0370257171017834
2027-08-27 20:00:00,1.043225932197724,8,20,4,0,2027,1.0307993594865146
2027-08-27 21:00:00,1.0076261696154405,8,21,4,0,2027,0.9956236498582242
2027-08-27 22:00:00,0.9605381975645749,8,22,4,0,2027,0.949096574627936
2027-08-27 23:00:00,0.9183858138672002,8,23,4,0,2027,0.9074462966056595
2027-08-28 00:00:00,0.8183757277590787,8,0,5,0,2027,0.8086274985670924
2027-08-28 01:00:00,0.8184686525724891,8,1,5,0,2027,0.8087193164899291
2027-08-28 02:00:00,0.8189637860278026,8,2,5,0,2027,0.8092085520743267
2027-08-28 03:00:00,0.8208592083645473,8,3,5,0,2027,0.8110813967481136
2027-08-28 04:00:00,0.8261596056661522,8,4,5,0,2027,0.8163186574170546
2027-08-28 05:00:00,0.8368003789946996,8,5,5,0,2027,0.8268326812665202
2027-08-28 06:00:00,0.8511040543013876,8,6,5,0,2027,0.8409659757805628
2027-08-28 07:00:00,0.860530126868171,8,7,5,0,2027,0.8502797679941484
2027-08-28 08:00:00,0.8529237869274249,8,8,5,0,2027,0.8427640323352003
2027-08-28 09:00:00,0.8225871532166223,8,9,5,0,2027,0.8127887588753133
2027-08-28 10:00:00,0.7768822612421089,8,10,5,0,2027,0.7676282889151019
2027-08-28 11:00:00,0.7316075975960031,8,11,5,0,2027,0.7228929225414371
2027-08-28 12:00:00,0.7014114356209223,8,12,5,0,2027,0.6930564475630094
2027-08-28 13:00:00,0.6951678577060273,8,13,5,0,2027,0.6868872411457382
2027-08-28 14:00:00,0.716728199253461,8,14,5,0,2027,0.7081907628196922
2027-08-28 15:00:00,0.7656321707891602,8,15,5,0,2027,0.7565122059313951
2027-08-28 16:00:00,0.835422700378961,8,16,5,0,2027,0.8254714131165903
2027-08-28 17:00:00,0.9118308056326553,8,17,5,0,2027,0.9009693695268213
2027-08-28 18:00:00,0.9748455853314855,8,18,5,0,2027,0.9632335373805656
2027-08-28 19:00:00,1.0064555535144646,8,19,5,0,2027,0.9944669777607922
2027-08-28 20:00:00,1.0001541354279995,8,20,5,0,2027,0.9882406201455236
2027-08-28 21:00:00,0.964554372845716,8,21,5,0,2027,0.9530649105172331
2027-08-28 22:00:00,0.9174664007948504,8,22,5,0,2027,0.9065378352869449
2027-08-28 23:00:00,0.8753140170974757,8,23,5,0,2027,0.8648875572646685
2027-08-29 00:00:00,0.8183757277590787,8,0,6,0,2027,0.8086274985670924
2027-08-29 01:00:00,0.8184686525724891,8,1,6,0,2027,0.8087193164899291
2027-08-29 02:00:00,0.8189637860278026,8,2,6,0,2027,0.8092085520743267
2027-08-29 03:00:00,0.8208592083645473,8,3,6,0,2027,0.8110813967481136
2027-08-29 04:00:00,0.8261596056661522,8,4,6,0,2027,0.8163186574170546
2027-08-29 05:00:00,0.8368003789946996,8,5,6,0,2027,0.8268326812665202
2027-08-29 06:00:00,0.8511040543013876,8,6,6,0,2027,0.8409659757805628
2027-08-29 07:00:00,0.860530126868171,8,7,6,0,2027,0.8502797679941484
2027-08-29 08:00:00,0.8529237869274249,8,8,6,0,2027,0.8427640323352003
2027-08-29 09:00:00,0.8225871532166223,8,9,6,0,2027,0.8127887588753133
2027-08-29 10:00:00,0.7768822612421089,8,10,6,0,2027,0.7676282889151019
2027-08-29 11:00:00,0.7316075975960031,8,11,6,0,2027,0.7228929225414371
2027-08-29 12:00:00,0.7014114356209223,8,12,6,0,2027,0.6930564475630094
2027-08-29 13:00:00,0.6951678577060273,8,13,6,0,2027,0.6868872411457382
2027-08-29 14:00:00,0.716728199253461,8,14,6,0,2027,0.7081907628196922
2027-08-29 15:00:00,0.7656321707891602,8,15,6,0,2027,0.7565122059313951
2027-08-29 16:00:00,0.835422700378961,8,16,6,0,2027,0.8254714131165903
2027-08-29 17:00:00,0.9118308056326553,8,17,6,0,2027,0.9009693695268213
2027-08-29 18:00:00,0.9748455853314855,8,18,6,0,2027,0.9632335373805656
2027-08-29 19:00:00,1.0064555535144646,8,19,6,0,2027,0.9944669777607922
2027-08-29 20:00:00,1.0001541354279995,8,20,6,0,2027,0.9882406201455236
2027-08-29 21:00:00,0.964554372845716,8,21,6,0,2027,0.9530649105172331
2027-08-29 22:00:00,0.9174664007948504,8,22,6,0,2027,0.9065378352869449
2027-08-29 23:00:00,0.8753140170974757,8,23,6,0,2027,0.8648875572646685
2027-08-30 00:00:00,0.8614475245288032,8,0,0,0,2027,0.8511862379080835
2027-08-30 01:00:00,0.8615404493422136,8,1,0,0,2027,0.8512780558309202
2027-08-30 02:00:00,0.8620355827975271,8,2,0,0,2027,0.8517672914153178
2027-08-30 03:00:00,0.8639310051342719,8,3,0,0,2027,0.8536401360891048
2027-08-30 04:00:00,0.8692314024358767,8,4,0,0,2027,0.8588773967580456
2027-08-30 05:00:00,0.8798721757644241,8,5,0,0,2027,0.8693914206075113
2027-08-30 06:00:00,0.8941758510711121,8,6,0,0,2027,0.8835247151215538
2027-08-30 07:00:00,0.9036019236378955,8,7,0,0,2027,0.8928385073351394
2027-08-30 08:00:00,0.8959955836971495,8,8,0,1,2027,0.8853227716761914
2027-08-30 09:00:00,0.8656589499863468,8,9,0,1,2027,0.8553474982163044
2027-08-30 10:00:00,0.8199540580118335,8,10,0,1,2027,0.8101870282560931
2027-08-30 11:00:00,0.7746793943657277,8,11,0,1,2027,0.7654516618824283
2027-08-30 12:00:00,0.7444832323906468,8,12,0,1,2027,0.7356151869040004
2027-08-30 13:00:00,0.7382396544757518,8,13,0,1,2027,0.7294459804867293
2027-08-30 14:00:00,0.7597999960231855,8,14,0,1,2027,0.7507495021606833
2027-08-30 15:00:00,0.8087039675588849,8,15,0,1,2027,0.7990709452723863
2027-08-30 16:00:00,0.8784944971486855,8,16,0,1,2027,0.8680301524575814
2027-08-30 17:00:00,0.9549026024023798,8,17,0,1,2027,0.9435281088678124
2027-08-30 18:00:00,1.01791738210121,8,18,0,1,2027,1.0057922767215566
2027-08-30 19:00:00,1.049527350284189,8,19,0,1,2027,1.0370257171017834
2027-08-30 20:00:00,1.043225932197724,8,20,0,0,2027,1.0307993594865146
2027-08-30 21:00:00,1.0076261696154405,8,21,0,0,2027,0.9956236498582242
2027-08-30 22:00:00,0.9605381975645749,8,22,0,0,2027,0.949096574627936
2027-08-30 23:00:00,0.9183858138672002,8,23,0,0,2027,0.9074462966056595
2027-08-31 00:00:00,0.8614475245288032,8,0,1,0,2027,0.8511862379080835
2027-08-31 01:00:00,0.8615404493422136,8,1,1,0,2027,0.8512780558309202
2027-08-31 02:00:00,0.8620355827975271,8,2,1,0,2027,0.8517672914153178
2027-08-31 03:00:00,0.8639310051342719,8,3,1,0,2027,0.8536401360891048
2027-08-31 04:00:00,0.8692314024358767,8,4,1,0,2027,0.8588773967580456
2027-08-31 05:00:00,0.8798721757644241,8,5,1,0,2027,0.8693914206075113
2027-08-31 06:00:00,0.8941758510711121,8,6,1,0,2027,0.8835247151215538
2027-08-31 07:00:00,0.9036019236378955,8,7,1,0,2027,0.8928385073351394
2027-08-31 08:00:00,0.8959955836971495,8,8,1,1,2027,0.8853227716761914
2027-08-31 09:00:00,0.8656589499863468,8,9,1,1,2027,0.8553474982163044
2027-08-31 10:00:00,0.8199540580118335,8,10,1,1,2027,0.8101870282560931
2027-08-31 11:00:00,0.7746793943657277,8,11,1,1,2027,0.7654516618824283
2027-08-31 12:00:00,0.7444832323906468,8,12,1,1,2027,0.7356151869040004
2027-08-31 13:00:00,0.7382396544757518,8,13,1,1,2027,0.7294459804867293
2027-08-31 14:00:00,0.7597999960231855,8,14,1,1,2027,0.7507495021606833
2027-08-31 15:00:00,0.8087039675588849,8,15,1,1,2027,0.7990709452723863
2027-08-31 16:00:00,0.8784944971486855,8,16,1,1,2027,0.8680301524575814
2027-08-31 17:00:00,0.9549026024023798,8,17,1,1,2027,0.9435281088678124
2027-08-31 18:00:00,1.01791738210121,8,18,1,1,2027,1.0057922767215566
2027-08-31 19:00:00,1.049527350284189,8,19,1,1,2027,1.0370257171017834
2027-08-31 20:00:00,1.043225932197724,8,20,1,0,2027,1.0307993594865146
2027-08-31 21:00:00,1.0076261696154405,8,21,1,0,2027,0.9956236498582242
2027-08-31 22:00:00,0.9605381975645749,8,22,1,0,2027,0.949096574627936
2027-08-31 23:00:00,0.9183858138672002,8,23,1,0,2027,0.9074462966056595
2027-09-01 00:00:00,0.9200123770127646,9,0,2,0,2027,0.9090534846527204
2027-09-01 01:00:00,0.9201116192486929,9,1,2,0,2027,0.9091515447469642
2027-09-01 02:00:00,0.9206404139740718,9,2,2,0,2027,0.9096740406391743
2027-09-01 03:00:00,0.9226646951517622,9,3,2,0,2027,0.9116742092287224
2027-09-01 04:00:00,0.928325435918565,9,4,2,0,2027,0.9172675210670765
2027-09-01 05:00:00,0.9396896141006379,9,5,2,0,2027,0.9284963328034695
2027-09-01 06:00:00,0.9549657138562473,9,6,2,0,2027,0.943590468558283
2027-09-01 07:00:00,0.9650326107723476,9,7,2,0,2027,0.9535374518270676
2027-09-01 08:00:00,0.9569091596160154,9,8,2,1,2027,0.9455107646154808
2027-09-01 09:00:00,0.9245101130158091,9,9,2,1,2027,0.9134976450670524
2027-09-01 10:00:00,0.8756980088431449,9,10,2,1,2027,0.8652669750238206
2027-09-01 11:00:00,0.8273453817434376,9,11,2,1,2027,0.8174903089100205
2027-09-01 12:00:00,0.7950963567426957,9,12,2,1,2027,0.7856254239518801
2027-09-01 13:00:00,0.7884283139484595,9,13,2,1,2027,0.779036808744772
2027-09-01 14:00:00,0.8114544188607828,9,14,2,1,2027,0.8017886340805264
2027-09-01 15:00:00,0.8636830895770093,9,15,2,1,2027,0.8533951736224465
2027-09-01 16:00:00,0.9382182750556756,9,16,2,1,2027,0.9270425198773092
2027-09-01 17:00:00,1.019820927029101,9,17,2,1,2027,1.0076731472327893
2027-09-01 18:00:00,1.0871197184318244,9,18,2,1,2027,1.0741702970170182
2027-09-01 19:00:00,1.1208786661764683,9,19,2,1,2027,1.1075271190036118
2027-09-01 20:00:00,1.1141488509907422,9,20,2,0,2027,1.1008774672179291
2027-09-01 21:00:00,1.076128865719635,9,21,2,0,2027,1.0633103638172479
2027-09-01 22:00:00,1.0258396538272176,9,22,2,0,2027,1.0136201808876688
2027-09-01 23:00:00,0.9808215724955797,9,23,2,0,2027,0.9691383405022352
2027-09-02 00:00:00,0.9200123770127646,9,0,3,0,2027,0.9090534846527204
2027-09-02 01:00:00,0.9201116192486929,9,1,3,0,2027,0.9091515447469642
2027-09-02 02:00:00,0.9206404139740718,9,2,3,0,2027,0.9096740406391743
2027-09-02 03:00:00,0.9226646951517622,9,3,3,0,2027,0.9116742092287224
2027-09-02 04:00:00,0.928325435918565,9,4,3,0,2027,0.9172675210670765
2027-09-02 05:00:00,0.9396896141006379,9,5,3,0,2027,0.9284963328034695
2027-09-02 06:00:00,0.9549657138562473,9,6,3,0,2027,0.943590468558283
2027-09-02 07:00:00,0.9650326107723476,9,7,3,0,2027,0.9535374518270676
2027-09-02 08:00:00,0.9569091596160154,9,8,3,1,2027,0.9455107646154808
2027-09-02 09:00:00,0.9245101130158091,9,9,3,1,2027,0.9134976450670524
2027-09-02 10:00:00,0.8756980088431449,9,10,3,1,2027,0.8652669750238206
2027-09-02 11:00:00,0.8273453817434376,9,11,3,1,2027,0.8174903089100205
2027-09-02 12:00:00,0.7950963567426957,9,12,3,1,2027,0.7856254239518801
2027-09-02 13:00:00,0.7884283139484595,9,13,3,1,2027,0.779036808744772
2027-09-02 14:00:00,0.8114544188607828,9,14,3,1,2027,0.8017886340805264
2027-09-02 15:00:00,0.8636830895770093,9,15,3,1,2027,0.8533951736224465
2027-09-02 16:00:00,0.9382182750556756,9,16,3,1,2027,0.9270425198773092
2027-09-02 17:00:00,1.019820927029101,9,17,3,1,2027,1.0076731472327893
2027-09-02 18:00:00,1.0871197184318244,9,18,3,1,2027,1.0741702970170182
2027-09-02 19:00:00,1.1208786661764683,9,19,3,1,2027,1.1075271190036118
2027-09-02 20:00:00,1.1141488509907422,9,20,3,0,2027,1.1008774672179291
2027-09-02 21:00:00,1.076128865719635,9,21,3,0,2027,1.0633103638172479
2027-09-02 22:00:00,1.0258396538272176,9,22,3,0,2027,1.0136201808876688
2027-09-02 23:00:00,0.9808215724955797,9,23,3,0,2027,0.9691383405022352
2027-09-03 00:00:00,0.9200123770127646,9,0,4,0,2027,0.9090534846527204
2027-09-03 01:00:00,0.9201116192486929,9,1,4,0,2027,0.9091515447469642
2027-09-03 02:00:00,0.9206404139740718,9,2,4,0,2027,0.9096740406391743
2027-09-03 03:00:00,0.9226646951517622,9,3,4,0,2027,0.9116742092287224
2027-09-03 04:00:00,0.928325435918565,9,4,4,0,2027,0.9172675210670765
2027-09-03 05:00:00,0.9396896141006379,9,5,4,0,2027,0.9284963328034695
2027-09-03 06:00:00,0.9549657138562473,9,6,4,0,2027,0.943590468558283
2027-09-03 07:00:00,0.9650326107723476,9,7,4,0,2027,0.9535374518270676
2027-09-03 08:00:00,0.9569091596160154,9,8,4,1,2027,0.9455107646154808
2027-09-03 09:00:00,0.9245101130158091,9,9,4,1,2027,0.9134976450670524
2027-09-03 10:00:00,0.8756980088431449,9,10,4,1,2027,0.8652669750238206
2027-09-03 11:00:00,0.8273453817434376,9,11,4,1,2027,0.8174903089100205
2027-09-03 12:00:00,0.7950963567426957,9,12,4,1,2027,0.7856254239518801
2027-09-03 13:00:00,0.7884283139484595,9,13,4,1,2027,0.779036808744772
2027-09-03 14:00:00,0.8114544188607828,9,14,4,1,2027,0.8017886340805264
2027-09-03 15:00:00,0.8636830895770093,9,15,4,1,2027,0.8533951736224465
2027-09-03 16:00:00,0.9382182750556756,9,16,4,1,2027,0.9270425198773092
2027-09-03 17:00:00,1.019820927029101,9,17,4,1,2027,1.0076731472327893
2027-09-03 18:00:00,1.0871197184318244,9,18,4,1,2027,1.0741702970170182
2027-09-03 19:00:00,1.1208786661764683,9,19,4,1,2027,1.1075271190036118
2027-09-03 20:00:00,1.1141488509907422,9,20,4,0,2027,1.1008774672179291
2027-09-03 21:00:00,1.076128865719635,9,21,4,0,2027,1.0633103638172479
2027-09-03 22:00:00,1.0258396538272176,9,22,4,0,2027,1.0136201808876688
2027-09-03 23:00:00,0.9808215724955797,9,23,4,0,2027,0.9691383405022352
2027-09-04 00:00:00,0.8740123770127646,9,0,5,0,2027,0.8636014218991723
2027-09-04 01:00:00,0.874111619248693,9,1,5,0,2027,0.8636994819934162
2027-09-04 02:00:00,0.8746404139740718,9,2,5,0,2027,0.8642219778856263
2027-09-04 03:00:00,0.8766646951517622,9,3,5,0,2027,0.8662221464751743
2027-09-04 04:00:00,0.8823254359185649,9,4,5,0,2027,0.8718154583135284
2027-09-04 05:00:00,0.8936896141006379,9,5,5,0,2027,0.8830442700499214
2027-09-04 06:00:00,0.9089657138562472,9,6,5,0,2027,0.8981384058047349
2027-09-04 07:00:00,0.9190326107723475,9,7,5,0,2027,0.9080853890735194
2027-09-04 08:00:00,0.9109091596160154,9,8,5,0,2027,0.9000587018619327
2027-09-04 09:00:00,0.8785101130158092,9,9,5,0,2027,0.8680455823135044
2027-09-04 10:00:00,0.8296980088431448,9,10,5,0,2027,0.8198149122702725
2027-09-04 11:00:00,0.7813453817434376,9,11,5,0,2027,0.7720382461564723
2027-09-04 12:00:00,0.7490963567426957,9,12,5,0,2027,0.7401733611983319
2027-09-04 13:00:00,0.7424283139484594,9,13,5,0,2027,0.7335847459912238
2027-09-04 14:00:00,0.7654544188607828,9,14,5,0,2027,0.7563365713269783
2027-09-04 15:00:00,0.8176830895770093,9,15,5,0,2027,0.8079431108688984
2027-09-04 16:00:00,0.8922182750556755,9,16,5,0,2027,0.8815904571237612
2027-09-04 17:00:00,0.973820927029101,9,17,5,0,2027,0.9622210844792412
2027-09-04 18:00:00,1.0411197184318244,9,18,5,0,2027,1.02871823426347
2027-09-04 19:00:00,1.0748786661764682,9,19,5,0,2027,1.0620750562500636
2027-09-04 20:00:00,1.0681488509907422,9,20,5,0,2027,1.055425404464381
2027-09-04 21:00:00,1.030128865719635,9,21,5,0,2027,1.0178583010636997
2027-09-04 22:00:00,0.9798396538272176,9,22,5,0,2027,0.9681681181341206
2027-09-04 23:00:00,0.9348215724955797,9,23,5,0,2027,0.9236862777486873
2027-09-05 00:00:00,0.8740123770127646,9,0,6,0,2027,0.8636014218991723
2027-09-05 01:00:00,0.874111619248693,9,1,6,0,2027,0.8636994819934162
2027-09-05 02:00:00,0.8746404139740718,9,2,6,0,2027,0.8642219778856263
2027-09-05 03:00:00,0.8766646951517622,9,3,6,0,2027,0.8662221464751743
2027-09-05 04:00:00,0.8823254359185649,9,4,6,0,2027,0.8718154583135284
2027-09-05 05:00:00,0.8936896141006379,9,5,6,0,2027,0.8830442700499214
2027-09-05 06:00:00,0.9089657138562472,9,6,6,0,2027,0.8981384058047349
2027-09-05 07:00:00,0.9190326107723475,9,7,6,0,2027,0.9080853890735194
2027-09-05 08:00:00,0.9109091596160154,9,8,6,0,2027,0.9000587018619327
2027-09-05 09:00:00,0.8785101130158092,9,9,6,0,2027,0.8680455823135044
2027-09-05 10:00:00,0.8296980088431448,9,10,6,0,2027,0.8198149122702725
2027-09-05 11:00:00,0.7813453817434376,9,11,6,0,2027,0.7720382461564723
2027-09-05 12:00:00,0.7490963567426957,9,12,6,0,2027,0.7401733611983319
2027-09-05 13:00:00,0.7424283139484594,9,13,6,0,2027,0.7335847459912238
2027-09-05 14:00:00,0.7654544188607828,9,14,6,0,2027,0.7563365713269783
2027-09-05 15:00:00,0.8176830895770093,9,15,6,0,2027,0.8079431108688984
2027-09-05 16:00:00,0.8922182750556755,9,16,6,0,2027,0.8815904571237612
2027-09-05 17:00:00,0.973820927029101,9,17,6,0,2027,0.9622210844792412
2027-09-05 18:00:00,1.0411197184318244,9,18,6,0,2027,1.02871823426347
2027-09-05 19:00:00,1.0748786661764682,9,19,6,0,2027,1.0620750562500636
2027-09-05 20:00:00,1.0681488509907422,9,20,6,0,2027,1.055425404464381
2027-09-05 21:00:00,1.030128865719635,9,21,6,0,2027,1.0178583010636997
2027-09-05 22:00:00,0.9798396538272176,9,22,6,0,2027,0.9681681181341206
2027-09-05 23:00:00,0.9348215724955797,9,23,6,0,2027,0.9236862777486873
2027-09-06 00:00:00,0.9200123770127646,9,0,0,0,2027,0.9090534846527204
2027-09-06 01:00:00,0.9201116192486929,9,1,0,0,2027,0.9091515447469642
2027-09-06 02:00:00,0.9206404139740718,9,2,0,0,2027,0.9096740406391743
2027-09-06 03:00:00,0.9226646951517622,9,3,0,0,2027,0.9116742092287224
2027-09-06 04:00:00,0.928325435918565,9,4,0,0,2027,0.9172675210670765
2027-09-06 05:00:00,0.9396896141006379,9,5,0,0,2027,0.9284963328034695
2027-09-06 06:00:00,0.9549657138562473,9,6,0,0,2027,0.943590468558283
2027-09-06 07:00:00,0.9650326107723476,9,7,0,0,2027,0.9535374518270676
2027-09-06 08:00:00,0.9569091596160154,9,8,0,1,2027,0.9455107646154808
2027-09-06 09:00:00,0.9245101130158091,9,9,0,1,2027,0.9134976450670524
2027-09-06 10:00:00,0.8756980088431449,9,10,0,1,2027,0.8652669750238206
2027-09-06 11:00:00,0.8273453817434376,9,11,0,1,2027,0.8174903089100205
2027-09-06 12:00:00,0.7950963567426957,9,12,0,1,2027,0.7856254239518801
2027-09-06 13:00:00,0.7884283139484595,9,13,0,1,2027,0.779036808744772
2027-09-06 14:00:00,0.8114544188607828,9,14,0,1,2027,0.8017886340805264
2027-09-06 15:00:00,0.8636830895770093,9,15,0,1,2027,0.8533951736224465
2027-09-06 16:00:00,0.9382182750556756,9,16,0,1,2027,0.9270425198773092
2027-09-06 17:00:00,1.019820927029101,9,17,0,1,2027,1.0076731472327893
2027-09-06 18:00:00,1.0871197184318244,9,18,0,1,2027,1.0741702970170182
2027-09-06 19:00:00,1.1208786661764683,9,19,0,1,2027,1.1075271190036118
2027-09-06 20:00:00,1.1141488509907422,9,20,0,0,2027,1.1008774672179291
2027-09-06 21:00:00,1.076128865719635,9,21,0,0,2027,1.0633103638172479
2027-09-06 22:00:00,1.0258396538272176,9,22,0,0,2027,1.0136201808876688
2027-09-06 23:00:00,0.9808215724955797,9,23,0,0,2027,0.9691383405022352
2027-09-07 00:00:00,0.9200123770127646,9,0,1,0,2027,0.9090534846527204
2027-09-07 01:00:00,0.9201116192486929,9,1,1,0,2027,0.9091515447469642
2027-09-07 02:00:00,0.9206404139740718,9,2,1,0,2027,0.9096740406391743
2027-09-07 03:00:00,0.9226646951517622,9,3,1,0,2027,0.9116742092287224
2027-09-07 04:00:00,0.928325435918565,9,4,1,0,2027,0.9172675210670765
2027-09-07 05:00:00,0.9396896141006379,9,5,1,0,2027,0.9284963328034695
2027-09-07 06:00:00,0.9549657138562473,9,6,1,0,2027,0.943590468558283
2027-09-07 07:00:00,0.9650326107723476,9,7,1,0,2027,0.9535374518270676
2027-09-07 08:00:00,0.9569091596160154,9,8,1,1,2027,0.9455107646154808
2027-09-07 09:00:00,0.9245101130158091,9,9,1,1,2027,0.9134976450670524
