timestamp_utc,timestamp_local,hb_actual_mwh,gb_actual_mwh,lb_actual_mwh,total_actual_mwh
2024-03-02T23:45:00Z,2024-03-03T00:45:00+01:00,0.68779159,0.08056158,0.03012435,0.79847752
2024-03-03T00:00:00Z,2024-03-03T01:00:00+01:00,0.63322446,0.07606927,0.03021649,0.73951022
2024-03-03T00:15:00Z,2024-03-03T01:15:00+01:00,0.58202194,0.07528216,0.02990958,0.68721367
2024-03-03T00:30:00Z,2024-03-03T01:30:00+01:00,0.53667456,0.07342024,0.02870993,0.63880472
2024-03-03T00:45:00Z,2024-03-03T01:45:00+01:00,0.49940516,0.07098134,0.02807799,0.59846449
2024-03-03T01:00:00Z,2024-03-03T02:00:00+01:00,0.47390319,0.06657133,0.02862117,0.56909569
2024-03-03T01:15:00Z,2024-03-03T02:15:00+01:00,0.45516882,0.06367536,0.02753163,0.54637581
2024-03-03T01:30:00Z,2024-03-03T02:30:00+01:00,0.4425038,0.06142293,0.02711363,0.53104036
2024-03-03T01:45:00Z,2024-03-03T02:45:00+01:00,0.43493189,0.06050773,0.02645175,0.52189137
2024-03-03T02:00:00Z,2024-03-03T03:00:00+01:00,0.42584166,0.05868228,0.02723518,0.51175911
2024-03-03T02:15:00Z,2024-03-03T03:15:00+01:00,0.41743803,0.05895578,0.02694415,0.50333797
2024-03-03T02:30:00Z,2024-03-03T03:30:00+01:00,0.40865492,0.05879498,0.02730794,0.49475784
2024-03-03T02:45:00Z,2024-03-03T03:45:00+01:00,0.40005047,0.05963814,0.02756654,0.48725515
2024-03-03T03:00:00Z,2024-03-03T04:00:00+01:00,0.39254961,0.06000026,0.02750064,0.4800505
2024-03-03T03:15:00Z,2024-03-03T04:15:00+01:00,0.38978473,0.06063349,0.02913181,0.47955003
2024-03-03T03:30:00Z,2024-03-03T04:30:00+01:00,0.38616711,0.06099684,0.02819882,0.47536277
2024-03-03T03:45:00Z,2024-03-03T04:45:00+01:00,0.38146852,0.05984252,0.02828081,0.46959185
2024-03-03T04:00:00Z,2024-03-03T05:00:00+01:00,0.38240611,0.06102622,0.02922749,0.47265982
2024-03-03T04:15:00Z,2024-03-03T05:15:00+01:00,0.38342129,0.06241677,0.03038975,0.47622781
2024-03-03T04:30:00Z,2024-03-03T05:30:00+01:00,0.38534649,0.06376675,0.03149596,0.4806092
2024-03-03T04:45:00Z,2024-03-03T05:45:00+01:00,0.39241983,0.06546925,0.03384397,0.49173305
2024-03-03T05:00:00Z,2024-03-03T06:00:00+01:00,0.39678281,0.06741663,0.03689618,0.50109561
2024-03-03T05:15:00Z,2024-03-03T06:15:00+01:00,0.404181,0.07021334,0.04086925,0.51526358
2024-03-03T05:30:00Z,2024-03-03T06:30:00+01:00,0.4123331,0.0720006,0.04680328,0.53113698
2024-03-03T05:45:00Z,2024-03-03T06:45:00+01:00,0.42044686,0.07360112,0.05083428,0.54488226
2024-03-03T06:00:00Z,2024-03-03T07:00:00+01:00,0.43849198,0.07262451,0.05959722,0.57071371
2024-03-03T06:15:00Z,2024-03-03T07:15:00+01:00,0.4615711,0.07092419,0.06848263,0.60097791
2024-03-03T06:30:00Z,2024-03-03T07:30:00+01:00,0.50513945,0.07023546,0.07876725,0.65414216
2024-03-03T06:45:00Z,2024-03-03T07:45:00+01:00,0.57277618,0.07035974,0.08596338,0.7290993
2024-03-03T07:00:00Z,2024-03-03T08:00:00+01:00,0.67157006,0.06896385,0.09538142,0.83591534
2024-03-03T07:15:00Z,2024-03-03T08:15:00+01:00,0.79793168,0.06775498,0.10051558,0.96620224
2024-03-03T07:30:00Z,2024-03-03T08:30:00+01:00,0.93329689,0.06759133,0.10720109,1.10808931
2024-03-03T07:45:00Z,2024-03-03T08:45:00+01:00,1.07372896,0.0675919,0.11155581,1.25287667
2024-03-03T08:00:00Z,2024-03-03T09:00:00+01:00,1.20201368,0.06990024,0.10982955,1.38174347
2024-03-03T08:15:00Z,2024-03-03T09:15:00+01:00,1.31256995,0.07298887,0.10659217,1.492151
2024-03-03T08:30:00Z,2024-03-03T09:30:00+01:00,1.40704197,0.07660084,0.10454032,1.58818313
2024-03-03T08:45:00Z,2024-03-03T09:45:00+01:00,1.49833503,0.07890933,0.09458864,1.671833
2024-03-03T09:00:00Z,2024-03-03T10:00:00+01:00,1.58352338,0.0834501,0.08735325,1.75432674
2024-03-03T09:15:00Z,2024-03-03T10:15:00+01:00,1.6672033,0.08817498,0.08343478,1.83881306
2024-03-03T09:30:00Z,2024-03-03T10:30:00+01:00,1.75472325,0.093192,0.07881444,1.9267297
2024-03-03T09:45:00Z,2024-03-03T10:45:00+01:00,1.82676681,0.09648618,0.07489952,1.99815251
2024-03-03T10:00:00Z,2024-03-03T11:00:00+01:00,1.89940065,0.1005914,0.07541076,2.07540281
2024-03-03T10:15:00Z,2024-03-03T11:15:00+01:00,1.96312935,0.10071852,0.07579556,2.13964344
2024-03-03T10:30:00Z,2024-03-03T11:30:00+01:00,2.01923424,0.10226171,0.07641468,2.19791062
2024-03-03T10:45:00Z,2024-03-03T11:45:00+01:00,2.06102832,0.10365513,0.07719967,2.24188313
2024-03-03T11:00:00Z,2024-03-03T12:00:00+01:00,2.0719214,0.1046744,0.07106086,2.24765666
2024-03-03T11:15:00Z,2024-03-03T12:15:00+01:00,2.05379232,0.10557305,0.06560242,2.22496778
2024-03-03T11:30:00Z,2024-03-03T12:30:00+01:00,2.00915404,0.1089685,0.0619354,2.18005794
2024-03-03T11:45:00Z,2024-03-03T12:45:00+01:00,1.94621715,0.11070296,0.05840711,2.11532722
2024-03-03T12:00:00Z,2024-03-03T13:00:00+01:00,1.8659729,0.11298505,0.05749524,2.03645319
2024-03-03T12:15:00Z,2024-03-03T13:15:00+01:00,1.75437737,0.11291893,0.05780258,1.92509889
2024-03-03T12:30:00Z,2024-03-03T13:30:00+01:00,1.64815052,0.11322457,0.05930249,1.82067758
2024-03-03T12:45:00Z,2024-03-03T13:45:00+01:00,1.5409931,0.11096793,0.0582205,1.71018153
2024-03-03T13:00:00Z,2024-03-03T14:00:00+01:00,1.44152476,0.11124012,0.06016839,1.61293327
2024-03-03T13:15:00Z,2024-03-03T14:15:00+01:00,1.36996434,0.10954341,0.05941632,1.53892406
2024-03-03T13:30:00Z,2024-03-03T14:30:00+01:00,1.31051947,0.10659727,0.05672387,1.4738406
2024-03-03T13:45:00Z,2024-03-03T14:45:00+01:00,1.25096719,0.10152429,0.05488682,1.4073783
2024-03-03T14:00:00Z,2024-03-03T15:00:00+01:00,1.21008632,0.09978993,0.05313105,1.3630073
2024-03-03T14:15:00Z,2024-03-03T15:15:00+01:00,1.17007735,0.0977679,0.05271383,1.32055908
2024-03-03T14:30:00Z,2024-03-03T15:30:00+01:00,1.14779052,0.09411996,0.0519791,1.29388958
2024-03-03T14:45:00Z,2024-03-03T15:45:00+01:00,1.11192826,0.0933068,0.05168162,1.25691668
2024-03-03T15:00:00Z,2024-03-03T16:00:00+01:00,1.07700376,0.08994431,0.05205433,1.2190024
2024-03-03T15:15:00Z,2024-03-03T16:15:00+01:00,1.05937754,0.08915553,0.05287328,1.20140636
2024-03-03T15:30:00Z,2024-03-03T16:30:00+01:00,1.05621162,0.09074913,0.05664018,1.20360093
2024-03-03T15:45:00Z,2024-03-03T16:45:00+01:00,1.07307581,0.09507895,0.05998321,1.22813796
2024-03-03T16:00:00Z,2024-03-03T17:00:00+01:00,1.13003219,0.10266842,0.06597116,1.29867177
2024-03-03T16:15:00Z,2024-03-03T17:15:00+01:00,1.20961661,0.11096474,0.06995602,1.39053738
2024-03-03T16:30:00Z,2024-03-03T17:30:00+01:00,1.29245931,0.11990999,0.07399995,1.48636924
2024-03-03T16:45:00Z,2024-03-03T17:45:00+01:00,1.38090779,0.12788766,0.08164038,1.59043583
2024-03-03T17:00:00Z,2024-03-03T18:00:00+01:00,1.46739582,0.13111354,0.08907138,1.68758075
2024-03-03T17:15:00Z,2024-03-03T18:15:00+01:00,1.52995895,0.13538899,0.09889258,1.76424052
2024-03-03T17:30:00Z,2024-03-03T18:30:00+01:00,1.59537581,0.13453071,0.10748298,1.83738951
2024-03-03T17:45:00Z,2024-03-03T18:45:00+01:00,1.65304227,0.13381976,0.11210117,1.8989632
2024-03-03T18:00:00Z,2024-03-03T19:00:00+01:00,1.70467603,0.13339001,0.11917848,1.95724453
2024-03-03T18:15:00Z,2024-03-03T19:15:00+01:00,1.75169021,0.1362142,0.11933993,2.00724434
2024-03-03T18:30:00Z,2024-03-03T19:30:00+01:00,1.77341716,0.13572688,0.11841928,2.02756331
2024-03-03T18:45:00Z,2024-03-03T19:45:00+01:00,1.76442978,0.13441134,0.11180216,2.01064327
2024-03-03T19:00:00Z,2024-03-03T20:00:00+01:00,1.71547936,0.13324721,0.09953792,1.94826448
2024-03-03T19:15:00Z,2024-03-03T20:15:00+01:00,1.62780811,0.12922194,0.09060781,1.84763786
2024-03-03T19:30:00Z,2024-03-03T20:30:00+01:00,1.53911209,0.12461629,0.08090155,1.74462992
2024-03-03T19:45:00Z,2024-03-03T20:45:00+01:00,1.45285823,0.11975539,0.06815793,1.64077155
2024-03-03T20:00:00Z,2024-03-03T21:00:00+01:00,1.39563944,0.11780468,0.06215605,1.57560018
2024-03-03T20:15:00Z,2024-03-03T21:15:00+01:00,1.35622861,0.11445287,0.05675855,1.52744004
2024-03-03T20:30:00Z,2024-03-03T21:30:00+01:00,1.3160381,0.11030769,0.05402916,1.48037495
2024-03-03T20:45:00Z,2024-03-03T21:45:00+01:00,1.27406184,0.10609668,0.05149555,1.43165407
2024-03-03T21:00:00Z,2024-03-03T22:00:00+01:00,1.22676569,0.10432935,0.04846275,1.37955779
2024-03-03T21:15:00Z,2024-03-03T22:15:00+01:00,1.17069841,0.10274791,0.04637437,1.31982069
2024-03-03T21:30:00Z,2024-03-03T22:30:00+01:00,1.10044271,0.09817271,0.04389634,1.24251175
2024-03-03T21:45:00Z,2024-03-03T22:45:00+01:00,1.0327289,0.09603004,0.04089009,1.16964904
2024-03-03T22:00:00Z,2024-03-03T23:00:00+01:00,0.95606831,0.09309697,0.03933621,1.08850149
2024-03-03T22:15:00Z,2024-03-03T23:15:00+01:00,0.87834838,0.08939771,0.03759804,1.00534413
2024-03-03T22:30:00Z,2024-03-03T23:30:00+01:00,0.80563322,0.08620829,0.03553947,0.92738097
2024-03-03T22:45:00Z,2024-03-03T23:45:00+01:00,0.73337381,0.08472316,0.034301,0.85239798
2024-03-03T23:00:00Z,2024-03-04T00:00:00+01:00,0.68639991,0.0960707,0.03572307,0.81819369
2024-03-03T23:15:00Z,2024-03-04T00:15:00+01:00,0.61287947,0.09084398,0.03386113,0.73758458
2024-03-03T23:30:00Z,2024-03-04T00:30:00+01:00,0.551104,0.08635123,0.03279788,0.67025311
2024-03-03T23:45:00Z,2024-03-04T00:45:00+01:00,0.49895162,0.08343692,0.03115628,0.61354482
2024-03-04T00:00:00Z,2024-03-04T01:00:00+01:00,0.46140628,0.08048995,0.0308853,0.57278153
2024-03-04T00:15:00Z,2024-03-04T01:15:00+01:00,0.43740661,0.0789589,0.03072144,0.54708695
2024-03-04T00:30:00Z,2024-03-04T01:30:00+01:00,0.42064885,0.0761137,0.03069079,0.52745335
2024-03-04T00:45:00Z,2024-03-04T01:45:00+01:00,0.41000059,0.07324993,0.02973468,0.51298521
2024-03-04T01:00:00Z,2024-03-04T02:00:00+01:00,0.40090389,0.07184202,0.03016921,0.50291512
2024-03-04T01:15:00Z,2024-03-04T02:15:00+01:00,0.39503939,0.07157215,0.02974399,0.49635553
2024-03-04T01:30:00Z,2024-03-04T02:30:00+01:00,0.39350297,0.07142762,0.02962872,0.49455932
2024-03-04T01:45:00Z,2024-03-04T02:45:00+01:00,0.39169265,0.07002256,0.0289534,0.49066861
2024-03-04T02:00:00Z,2024-03-04T03:00:00+01:00,0.38811758,0.06936113,0.02883663,0.48631535
2024-03-04T02:15:00Z,2024-03-04T03:15:00+01:00,0.387807,0.07099516,0.02718579,0.48598795
2024-03-04T02:30:00Z,2024-03-04T03:30:00+01:00,0.38631734,0.07313498,0.02687279,0.48632512
2024-03-04T02:45:00Z,2024-03-04T03:45:00+01:00,0.3870569,0.07676466,0.02661239,0.49043395
2024-03-04T03:00:00Z,2024-03-04T04:00:00+01:00,0.38731203,0.08093597,0.02657536,0.49482336
2024-03-04T03:15:00Z,2024-03-04T04:15:00+01:00,0.39136097,0.08558057,0.02734801,0.50428955
2024-03-04T03:30:00Z,2024-03-04T04:30:00+01:00,0.39477823,0.08887746,0.02821065,0.51186634
2024-03-04T03:45:00Z,2024-03-04T04:45:00+01:00,0.40201506,0.09056236,0.02837725,0.52095466
2024-03-04T04:00:00Z,2024-03-04T05:00:00+01:00,0.41220913,0.09263268,0.02826209,0.5331039
2024-03-04T04:15:00Z,2024-03-04T05:15:00+01:00,0.4356477,0.09605726,0.02904007,0.56074502
2024-03-04T04:30:00Z,2024-03-04T05:30:00+01:00,0.47897221,0.09905311,0.03020914,0.60823446
2024-03-04T04:45:00Z,2024-03-04T05:45:00+01:00,0.56512331,0.10297118,0.0327274,0.70082188
2024-03-04T05:00:00Z,2024-03-04T06:00:00+01:00,0.69021599,0.10950257,0.03468341,0.83440197
2024-03-04T05:15:00Z,2024-03-04T06:15:00+01:00,0.83910592,0.1167523,0.03950961,0.99536784
2024-03-04T05:30:00Z,2024-03-04T06:30:00+01:00,0.98978796,0.12433547,0.0443655,1.15848892
2024-03-04T05:45:00Z,2024-03-04T06:45:00+01:00,1.12271375,0.13529635,0.05211642,1.31012652
2024-03-04T06:00:00Z,2024-03-04T07:00:00+01:00,1.22507871,0.14685658,0.05828951,1.4302248
2024-03-04T06:15:00Z,2024-03-04T07:15:00+01:00,1.29234461,0.16264327,0.06751522,1.5225031
2024-03-04T06:30:00Z,2024-03-04T07:30:00+01:00,1.33609972,0.1818489,0.07690071,1.59484933
2024-03-04T06:45:00Z,2024-03-04T07:45:00+01:00,1.35597664,0.2076185,0.0880775,1.65167264
2024-03-04T07:00:00Z,2024-03-04T08:00:00+01:00,1.36110179,0.23422538,0.09685125,1.69217842
2024-03-04T07:15:00Z,2024-03-04T08:15:00+01:00,1.35365223,0.2660568,0.10456695,1.72427599
2024-03-04T07:30:00Z,2024-03-04T08:30:00+01:00,1.34074095,0.29938158,0.1092227,1.74934523
2024-03-04T07:45:00Z,2024-03-04T08:45:00+01:00,1.31520557,0.31967705,0.1129289,1.74781152
2024-03-04T08:00:00Z,2024-03-04T09:00:00+01:00,1.29144368,0.34154077,0.11157978,1.74456423
2024-03-04T08:15:00Z,2024-03-04T09:15:00+01:00,1.26818021,0.34730867,0.10493486,1.72042374
2024-03-04T08:30:00Z,2024-03-04T09:30:00+01:00,1.22957593,0.34557674,0.09729003,1.67244271
2024-03-04T08:45:00Z,2024-03-04T09:45:00+01:00,1.20282858,0.34662365,0.09212593,1.64157816
2024-03-04T09:00:00Z,2024-03-04T10:00:00+01:00,1.187784,0.34462112,0.08725473,1.61965985
2024-03-04T09:15:00Z,2024-03-04T10:15:00+01:00,1.17986921,0.34264779,0.08182944,1.60434645
2024-03-04T09:30:00Z,2024-03-04T10:30:00+01:00,1.16688945,0.34196715,0.07438077,1.58323737
2024-03-04T09:45:00Z,2024-03-04T10:45:00+01:00,1.16850956,0.34601885,0.07180593,1.58633434
2024-03-04T10:00:00Z,2024-03-04T11:00:00+01:00,1.16797596,0.35647436,0.07485358,1.5993039
2024-03-04T10:15:00Z,2024-03-04T11:15:00+01:00,1.17652266,0.36123229,0.07564778,1.61340274
2024-03-04T10:30:00Z,2024-03-04T11:30:00+01:00,1.19292846,0.36118699,0.07833858,1.63245403
2024-03-04T10:45:00Z,2024-03-04T11:45:00+01:00,1.21983977,0.35527769,0.0782225,1.65333996
2024-03-04T11:00:00Z,2024-03-04T12:00:00+01:00,1.25761452,0.34709879,0.07522753,1.67994083
2024-03-04T11:15:00Z,2024-03-04T12:15:00+01:00,1.30678126,0.33408638,0.071425,1.71229264
2024-03-04T11:30:00Z,2024-03-04T12:30:00+01:00,1.33596427,0.32630303,0.06760076,1.72986807
2024-03-04T11:45:00Z,2024-03-04T12:45:00+01:00,1.35608,0.30884258,0.06365933,1.72858191
2024-03-04T12:00:00Z,2024-03-04T13:00:00+01:00,1.3480773,0.29051676,0.059333,1.69792706
2024-03-04T12:15:00Z,2024-03-04T13:15:00+01:00,1.31845325,0.2728505,0.05724421,1.64854796
2024-03-04T12:30:00Z,2024-03-04T13:30:00+01:00,1.29138226,0.26918619,0.05645956,1.61702801
2024-03-04T12:45:00Z,2024-03-04T13:45:00+01:00,1.25014299,0.25609435,0.05696752,1.56320487
2024-03-04T13:00:00Z,2024-03-04T14:00:00+01:00,1.21133364,0.24802718,0.05441175,1.51377257
2024-03-04T13:15:00Z,2024-03-04T14:15:00+01:00,1.1796391,0.24659261,0.05350638,1.47973809
2024-03-04T13:30:00Z,2024-03-04T14:30:00+01:00,1.15444308,0.2530991,0.05549043,1.4630326
2024-03-04T13:45:00Z,2024-03-04T14:45:00+01:00,1.12578395,0.25851025,0.05633865,1.44063284
2024-03-04T14:00:00Z,2024-03-04T15:00:00+01:00,1.09215843,0.26558575,0.05449246,1.41223664
2024-03-04T14:15:00Z,2024-03-04T15:15:00+01:00,1.05498896,0.27600651,0.0551077,1.38610318
2024-03-04T14:30:00Z,2024-03-04T15:30:00+01:00,1.03694738,0.28691359,0.0540133,1.37787428
2024-03-04T14:45:00Z,2024-03-04T15:45:00+01:00,1.02366984,0.29273305,0.05566688,1.37206976
2024-03-04T15:00:00Z,2024-03-04T16:00:00+01:00,1.02426093,0.29552151,0.05552343,1.37530588
2024-03-04T15:15:00Z,2024-03-04T16:15:00+01:00,1.03707717,0.30047018,0.05776616,1.3953135
2024-03-04T15:30:00Z,2024-03-04T16:30:00+01:00,1.07065686,0.30973437,0.06064784,1.44103907
2024-03-04T15:45:00Z,2024-03-04T16:45:00+01:00,1.11538066,0.31246239,0.06301374,1.49085679
2024-03-04T16:00:00Z,2024-03-04T17:00:00+01:00,1.17787177,0.31896815,0.06853532,1.56537523
2024-03-04T16:15:00Z,2024-03-04T17:15:00+01:00,1.25415542,0.31959508,0.07300191,1.64675241
2024-03-04T16:30:00Z,2024-03-04T17:30:00+01:00,1.350352,0.31675261,0.08236646,1.74947108
2024-03-04T16:45:00Z,2024-03-04T17:45:00+01:00,1.44333065,0.30743627,0.08978869,1.84055562
2024-03-04T17:00:00Z,2024-03-04T18:00:00+01:00,1.5420821,0.29094916,0.1038121,1.93684336
2024-03-04T17:15:00Z,2024-03-04T18:15:00+01:00,1.62635641,0.27260827,0.10899718,2.00796186
2024-03-04T17:30:00Z,2024-03-04T18:30:00+01:00,1.72214148,0.24676293,0.11155478,2.08045919
2024-03-04T17:45:00Z,2024-03-04T18:45:00+01:00,1.79430802,0.22298763,0.11996982,2.13726547
2024-03-04T18:00:00Z,2024-03-04T19:00:00+01:00,1.85304532,0.20129881,0.12338983,2.17773397
2024-03-04T18:15:00Z,2024-03-04T19:15:00+01:00,1.90128009,0.18354026,0.12579901,2.21061936
2024-03-04T18:30:00Z,2024-03-04T19:30:00+01:00,1.90984463,0.17056811,0.1233691,2.20378184
2024-03-04T18:45:00Z,2024-03-04T19:45:00+01:00,1.89044957,0.15876168,0.11845831,2.16766957
2024-03-04T19:00:00Z,2024-03-04T20:00:00+01:00,1.83127129,0.15154264,0.10883596,2.09164989
2024-03-04T19:15:00Z,2024-03-04T20:15:00+01:00,1.73930753,0.14763678,0.09602172,1.98296604
2024-03-04T19:30:00Z,2024-03-04T20:30:00+01:00,1.64802344,0.14318505,0.08766287,1.87887137
2024-03-04T19:45:00Z,2024-03-04T20:45:00+01:00,1.56967946,0.13859205,0.07918955,1.78746106
2024-03-04T20:00:00Z,2024-03-04T21:00:00+01:00,1.50605097,0.13323878,0.07455458,1.71384433
2024-03-04T20:15:00Z,2024-03-04T21:15:00+01:00,1.45096149,0.1275059,0.068422,1.64688939
2024-03-04T20:30:00Z,2024-03-04T21:30:00+01:00,1.40524141,0.12058847,0.06461496,1.59044484
2024-03-04T20:45:00Z,2024-03-04T21:45:00+01:00,1.35952884,0.11622565,0.06066416,1.53641864
2024-03-04T21:00:00Z,2024-03-04T22:00:00+01:00,1.30070209,0.11316865,0.05906228,1.47293303
2024-03-04T21:15:00Z,2024-03-04T22:15:00+01:00,1.22614818,0.11094754,0.05491417,1.3920099
2024-03-04T21:30:00Z,2024-03-04T22:30:00+01:00,1.14778058,0.10884307,0.05251828,1.30914193
2024-03-04T21:45:00Z,2024-03-04T22:45:00+01:00,1.07395076,0.10841739,0.05154358,1.23391173
2024-03-04T22:00:00Z,2024-03-04T23:00:00+01:00,1.00067887,0.10659444,0.0486833,1.15595661
2024-03-04T22:15:00Z,2024-03-04T23:15:00+01:00,0.91618595,0.10628164,0.04725945,1.06972703
2024-03-04T22:30:00Z,2024-03-04T23:30:00+01:00,0.83892629,0.1027794,0.04411508,0.98582078
2024-03-04T22:45:00Z,2024-03-04T23:45:00+01:00,0.76010814,0.09948304,0.04313016,0.90272134
2024-03-04T23:00:00Z,2024-03-05T00:00:00+01:00,0.69839267,0.09803914,0.04118325,0.83761506
2024-03-04T23:15:00Z,2024-03-05T00:15:00+01:00,0.62810789,0.09434201,0.03903771,0.76148761
2024-03-04T23:30:00Z,2024-03-05T00:30:00+01:00,0.56728458,0.08934641,0.03760045,0.69423143
2024-03-04T23:45:00Z,2024-03-05T00:45:00+01:00,0.51399669,0.08526735,0.03589546,0.6351595
2024-03-05T00:00:00Z,2024-03-05T01:00:00+01:00,0.47687544,0.08161814,0.03558552,0.5940791
2024-03-05T00:15:00Z,2024-03-05T01:15:00+01:00,0.45011408,0.07884755,0.03396666,0.56292829
2024-03-05T00:30:00Z,2024-03-05T01:30:00+01:00,0.4343844,0.0770106,0.03212854,0.54352353
2024-03-05T00:45:00Z,2024-03-05T01:45:00+01:00,0.42367715,0.0753032,0.03222265,0.53120299
2024-03-05T01:00:00Z,2024-03-05T02:00:00+01:00,0.41634973,0.07487852,0.03215607,0.52338431
2024-03-05T01:15:00Z,2024-03-05T02:15:00+01:00,0.41003097,0.07319971,0.0324904,0.51572109
2024-03-05T01:30:00Z,2024-03-05T02:30:00+01:00,0.40564982,0.07315307,0.03163278,0.51043566
2024-03-05T01:45:00Z,2024-03-05T02:45:00+01:00,0.40324596,0.07284667,0.03150367,0.5075963
2024-03-05T02:00:00Z,2024-03-05T03:00:00+01:00,0.40059932,0.07291527,0.02992225,0.50343683
2024-03-05T02:15:00Z,2024-03-05T03:15:00+01:00,0.40051137,0.07360574,0.0299959,0.504113
2024-03-05T02:30:00Z,2024-03-05T03:30:00+01:00,0.39843288,0.0753458,0.0294212,0.50319989
2024-03-05T02:45:00Z,2024-03-05T03:45:00+01:00,0.39776476,0.0780259,0.02870513,0.50449579
2024-03-05T03:00:00Z,2024-03-05T04:00:00+01:00,0.39763077,0.08284401,0.029297,0.50977178
2024-03-05T03:15:00Z,2024-03-05T04:15:00+01:00,0.40183705,0.0855738,0.02917603,0.51658688
2024-03-05T03:30:00Z,2024-03-05T04:30:00+01:00,0.40815328,0.08950051,0.03018718,0.52784096
2024-03-05T03:45:00Z,2024-03-05T04:45:00+01:00,0.41505245,0.09273307,0.03083393,0.53861945
2024-03-05T04:00:00Z,2024-03-05T05:00:00+01:00,0.42249574,0.09778415,0.03195759,0.55223749
2024-03-05T04:15:00Z,2024-03-05T05:15:00+01:00,0.44483406,0.0999558,0.03259202,0.57738188
2024-03-05T04:30:00Z,2024-03-05T05:30:00+01:00,0.49367965,0.10172824,0.0344755,0.62988339
2024-03-05T04:45:00Z,2024-03-05T05:45:00+01:00,0.58035944,0.10559375,0.03689614,0.72284933
2024-03-05T05:00:00Z,2024-03-05T06:00:00+01:00,0.7094871,0.1105917,0.04023857,0.86031737
2024-03-05T05:15:00Z,2024-03-05T06:15:00+01:00,0.86556447,0.11800239,0.04485928,1.02842614
2024-03-05T05:30:00Z,2024-03-05T06:30:00+01:00,1.0183655,0.12698467,0.04758444,1.19293461
2024-03-05T05:45:00Z,2024-03-05T06:45:00+01:00,1.16342165,0.13829732,0.05353275,1.35525173
2024-03-05T06:00:00Z,2024-03-05T07:00:00+01:00,1.27366925,0.15234497,0.06062158,1.4866358
2024-03-05T06:15:00Z,2024-03-05T07:15:00+01:00,1.35362917,0.16678838,0.06769349,1.58811104
2024-03-05T06:30:00Z,2024-03-05T07:30:00+01:00,1.39541833,0.18605339,0.07563269,1.65710441
2024-03-05T06:45:00Z,2024-03-05T07:45:00+01:00,1.40693278,0.21032171,0.08545515,1.70270965
2024-03-05T07:00:00Z,2024-03-05T08:00:00+01:00,1.41285806,0.24018737,0.09426761,1.74731304
2024-03-05T07:15:00Z,2024-03-05T08:15:00+01:00,1.40625593,0.27538124,0.09979019,1.78142736
2024-03-05T07:30:00Z,2024-03-05T08:30:00+01:00,1.39270568,0.30330161,0.10159635,1.79760364
2024-03-05T07:45:00Z,2024-03-05T08:45:00+01:00,1.36027422,0.32462718,0.10247352,1.78737492
2024-03-05T08:00:00Z,2024-03-05T09:00:00+01:00,1.32516258,0.33666888,0.1032068,1.76503826
2024-03-05T08:15:00Z,2024-03-05T09:15:00+01:00,1.29433635,0.34245054,0.10247681,1.73926369
2024-03-05T08:30:00Z,2024-03-05T09:30:00+01:00,1.26270047,0.34371621,0.09613467,1.70255135
2024-03-05T08:45:00Z,2024-03-05T09:45:00+01:00,1.2333953,0.34274102,0.09040096,1.66653728
2024-03-05T09:00:00Z,2024-03-05T10:00:00+01:00,1.22005878,0.34100419,0.08464869,1.64571166
2024-03-05T09:15:00Z,2024-03-05T10:15:00+01:00,1.21106268,0.34499723,0.07991819,1.6359781
2024-03-05T09:30:00Z,2024-03-05T10:30:00+01:00,1.20793588,0.35146917,0.07546584,1.63487089
2024-03-05T09:45:00Z,2024-03-05T10:45:00+01:00,1.20399083,0.36110025,0.0752934,1.64038448
2024-03-05T10:00:00Z,2024-03-05T11:00:00+01:00,1.20577708,0.36275625,0.07613154,1.64466487
2024-03-05T10:15:00Z,2024-03-05T11:15:00+01:00,1.20644691,0.36639033,0.07728481,1.65012205
2024-03-05T10:30:00Z,2024-03-05T11:30:00+01:00,1.22849499,0.36839936,0.07774637,1.67464072
2024-03-05T10:45:00Z,2024-03-05T11:45:00+01:00,1.25867518,0.36722941,0.07673405,1.70263864
2024-03-05T11:00:00Z,2024-03-05T12:00:00+01:00,1.30065541,0.35794499,0.07218999,1.73079039
2024-03-05T11:15:00Z,2024-03-05T12:15:00+01:00,1.34386369,0.34497278,0.06685816,1.75569464
2024-03-05T11:30:00Z,2024-03-05T12:30:00+01:00,1.37857243,0.32618464,0.06188594,1.76664302
2024-03-05T11:45:00Z,2024-03-05T12:45:00+01:00,1.3976209,0.3101788,0.05664866,1.76444836
2024-03-05T12:00:00Z,2024-03-05T13:00:00+01:00,1.38604629,0.2937961,0.05472664,1.73456902
2024-03-05T12:15:00Z,2024-03-05T13:15:00+01:00,1.35745299,0.28150797,0.05459428,1.69355524
2024-03-05T12:30:00Z,2024-03-05T13:30:00+01:00,1.31632718,0.26795473,0.05402058,1.63830249
2024-03-05T12:45:00Z,2024-03-05T13:45:00+01:00,1.27068381,0.25593794,0.05351565,1.5801374
2024-03-05T13:00:00Z,2024-03-05T14:00:00+01:00,1.23312432,0.25321469,0.05287569,1.53921471
2024-03-05T13:15:00Z,2024-03-05T14:15:00+01:00,1.20699086,0.25546529,0.05225796,1.5147141
2024-03-05T13:30:00Z,2024-03-05T14:30:00+01:00,1.17107696,0.25849844,0.05355737,1.48313276
2024-03-05T13:45:00Z,2024-03-05T14:45:00+01:00,1.14305959,0.2648901,0.05285336,1.46080304
