timestamp_utc,timestamp_local,total_forecast_mwh,forecast_load_mw,hpfc_price_eur_mwh,day_ahead_price_eur_mwh,unhedged_day_ahead_cost_eur,coarse_cal_hedge_energy_mwh,coarse_cal_residual_da_mwh,coarse_cal_fixed_hedge_cost_eur,coarse_cal_da_shaping_cost_eur,coarse_cal_futures_payoff_eur,coarse_cal_effective_total_cost_eur,coarse_cal_financial_total_cost_eur,granular_hedge_energy_mwh,granular_residual_da_mwh,granular_fixed_hedge_cost_eur,granular_da_shaping_cost_eur,granular_futures_payoff_eur,granular_effective_total_cost_eur,granular_financial_total_cost_eur,timestamp,timestamp_local_plot
2024-01-16T12:00:00Z,2024-01-16T13:00:00+01:00,1.822503,7.290012000000001,83.544389,94.98,173.10133494000002,1.5691057262325816,0.2533972737674186,125.6292917772324,24.06767306242942,23.404370100338213,149.6969648396618,149.6969648396618,1.8436576216687932,-0.021154621668793,146.6497514687522,-2.00926596610196,28.460849437349765,144.64048550265025,144.64048550265025,2024-01-16 12:00:00+00:00,2024-01-16 13:00:00+01:00
2024-01-16T12:15:00Z,2024-01-16T13:15:00+01:00,1.779686,7.1187439999999995,83.544389,94.98,169.03457627999998,1.5691057262325816,0.2105802737674182,125.6292917772324,20.000914402429387,23.404370100338213,145.6302061796618,145.63020617966177,1.8436576216687932,-0.0639716216687933,146.6497514687522,-6.076024626101991,28.460849437349765,140.57372684265022,140.57372684265022,2024-01-16 12:15:00+00:00,2024-01-16 13:15:00+01:00
2024-01-16T12:30:00Z,2024-01-16T13:30:00+01:00,1.726806,6.907224,83.544389,94.98,164.01203388000002,1.5691057262325816,0.1577002737674184,125.6292917772324,14.978372002429406,23.404370100338213,140.6076637796618,140.6076637796618,1.8436576216687932,-0.1168516216687931,146.6497514687522,-11.098567026101971,28.460849437349765,135.55118444265025,135.55118444265025,2024-01-16 12:30:00+00:00,2024-01-16 13:30:00+01:00
2024-01-16T12:45:00Z,2024-01-16T13:45:00+01:00,1.6743310000000002,6.697324000000001,83.544389,94.98,159.02795838000003,1.5691057262325816,0.1052252737674186,125.6292917772324,9.994296502429425,23.404370100338213,135.62358827966182,135.62358827966182,1.8436576216687932,-0.1693266216687929,146.6497514687522,-16.082642526101957,28.460849437349765,130.56710894265026,130.56710894265026,2024-01-16 12:45:00+00:00,2024-01-16 13:45:00+01:00
2024-01-16T13:00:00Z,2024-01-16T14:00:00+01:00,1.62822,6.51288,83.069704,96.0,156.30912,1.5691057262325816,0.0591142737674184,125.6292917772324,5.6749702816721665,25.004857941095423,131.30426205890456,131.30426205890458,1.8436576216687932,-0.2154376216687932,146.6497514687522,-20.68201168020415,30.341380211451938,125.96773978854807,125.96773978854807,2024-01-16 13:00:00+00:00,2024-01-16 14:00:00+01:00
2024-01-16T13:15:00Z,2024-01-16T14:15:00+01:00,1.5903159999999998,6.361263999999999,83.069704,96.0,152.670336,1.5691057262325816,0.0212102737674182,125.6292917772324,2.036186281672151,25.004857941095423,127.66547805890454,127.66547805890455,1.8436576216687932,-0.2533416216687933,146.6497514687522,-24.320795680204164,30.341380211451938,122.32895578854806,122.32895578854806,2024-01-16 13:15:00+00:00,2024-01-16 14:15:00+01:00
2024-01-16T13:30:00Z,2024-01-16T14:30:00+01:00,1.559228,6.236912,83.069704,96.0,149.685888,1.5691057262325816,-0.0098777262325815,125.6292917772324,-0.948261718327828,25.004857941095423,124.68103005890455,124.68103005890458,1.8436576216687932,-0.2844296216687931,146.6497514687522,-27.305243680204143,30.341380211451938,119.34450778854809,119.34450778854809,2024-01-16 13:30:00+00:00,2024-01-16 14:30:00+01:00
2024-01-16T13:45:00Z,2024-01-16T14:45:00+01:00,1.532142,6.1285680000000005,83.069704,96.0,147.085632,1.5691057262325816,-0.0369637262325814,125.6292917772324,-3.5485177183278225,25.004857941095423,122.08077405890458,122.08077405890458,1.8436576216687932,-0.3115156216687931,146.6497514687522,-29.905499680204137,30.341380211451938,116.74425178854808,116.74425178854808,2024-01-16 13:45:00+00:00,2024-01-16 14:45:00+01:00
2024-01-16T14:00:00Z,2024-01-16T15:00:00+01:00,1.509564,6.038256,82.66919,110.25,166.429431,1.5691057262325816,-0.0595417262325816,125.6292917772324,-6.564475317142132,47.36461453990973,119.06481646009028,119.06481646009028,1.8436576216687932,-0.3340936216687933,146.6497514687522,-36.83382178898446,56.613501320232245,109.81592967976776,109.81592967976776,2024-01-16 14:00:00+00:00,2024-01-16 15:00:00+01:00
2024-01-16T14:15:00Z,2024-01-16T15:15:00+01:00,1.4923049999999998,5.969219999999999,82.66919,110.25,164.52662624999996,1.5691057262325816,-0.0768007262325818,125.6292917772324,-8.467280067142147,47.36461453990973,117.16201171009024,117.16201171009024,1.8436576216687932,-0.3513526216687934,146.6497514687522,-38.736626538984474,56.613501320232245,107.91312492976776,107.91312492976772,2024-01-16 14:15:00+00:00,2024-01-16 15:15:00+01:00
2024-01-16T14:30:00Z,2024-01-16T15:30:00+01:00,1.479006,5.916024,82.66919,110.25,163.0604115,1.5691057262325816,-0.0900997262325815,125.6292917772324,-9.933494817142115,47.36461453990973,115.69579696009028,115.69579696009028,1.8436576216687932,-0.3646516216687931,146.6497514687522,-40.202841288984445,56.613501320232245,106.44691017976776,106.44691017976776,2024-01-16 14:30:00+00:00,2024-01-16 15:30:00+01:00
2024-01-16T14:45:00Z,2024-01-16T15:45:00+01:00,1.473545,5.89418,82.66919,110.25,162.45833625,1.5691057262325816,-0.0955607262325815,125.6292917772324,-10.53557006714211,47.36461453990973,115.09372171009028,115.09372171009028,1.8436576216687932,-0.3701126216687931,146.6497514687522,-40.80491653898444,56.613501320232245,105.84483492976776,105.84483492976776,2024-01-16 14:45:00+00:00,2024-01-16 15:45:00+01:00
2024-01-16T15:00:00Z,2024-01-16T16:00:00+01:00,1.475005,5.9000200000000005,84.04874,111.39,164.30080695,1.5691057262325816,-0.0941007262325814,125.6292917772324,-10.481879895047252,49.15339506781487,115.14741188218514,115.14741188218514,1.8436576216687932,-0.3686526216687931,146.6497514687522,-41.06421552768686,58.71527100893465,105.58553594106536,105.58553594106536,2024-01-16 15:00:00+00:00,2024-01-16 16:00:00+01:00
2024-01-16T15:15:00Z,2024-01-16T16:15:00+01:00,1.4881,5.9524,84.04874,111.39,165.759459,1.5691057262325816,-0.0810057262325816,125.6292917772324,-9.023227845047266,49.15339506781487,116.60606393218512,116.60606393218512,1.8436576216687932,-0.3555576216687932,146.6497514687522,-39.60556347768688,58.71527100893465,107.04418799106534,107.04418799106534,2024-01-16 15:15:00+00:00,2024-01-16 16:15:00+01:00
2024-01-16T15:30:00Z,2024-01-16T16:30:00+01:00,1.5168990000000002,6.067596000000001,84.04874,111.39,168.96737961000002,1.5691057262325816,-0.0522067262325813,125.6292917772324,-5.81530723504724,49.15339506781487,119.81398454218515,119.81398454218515,1.8436576216687932,-0.326758621668793,146.6497514687522,-36.397642867686855,58.71527100893465,110.25210860106536,110.25210860106536,2024-01-16 15:30:00+00:00,2024-01-16 16:30:00+01:00
2024-01-16T15:45:00Z,2024-01-16T16:45:00+01:00,1.5687570000000002,6.275028000000001,84.04874,111.39,174.74384223,1.5691057262325816,-0.0003487262325814,125.6292917772324,-0.0388446150472443,49.15339506781487,125.59044716218516,125.59044716218514,1.8436576216687932,-0.274900621668793,146.6497514687522,-30.621180247686855,58.71527100893465,116.02857122106536,116.02857122106536,2024-01-16 15:45:00+00:00,2024-01-16 16:45:00+01:00
2024-01-16T16:00:00Z,2024-01-16T17:00:00+01:00,1.643745,6.57498,91.903278,128.15,210.64592175,1.5691057262325816,0.0746392737674184,125.6292917772324,9.56502293329467,75.45160703947295,135.19431471052707,135.19431471052707,1.8436576216687932,-0.1999126216687932,146.6497514687522,-25.61880246685585,89.61497274810364,121.03094900189636,121.03094900189636,2024-01-16 16:00:00+00:00,2024-01-16 17:00:00+01:00
2024-01-16T16:15:00Z,2024-01-16T17:15:00+01:00,1.737051,6.9482040000000005,91.903278,128.15,222.60308565000005,1.5691057262325816,0.1679452737674185,125.6292917772324,21.52218683329469,75.45160703947295,147.15147861052708,147.15147861052708,1.8436576216687932,-0.106606621668793,146.6497514687522,-13.661638566855837,89.61497274810364,132.9881129018964,132.9881129018964,2024-01-16 16:15:00+00:00,2024-01-16 17:15:00+01:00
2024-01-16T16:30:00Z,2024-01-16T17:30:00+01:00,1.84152,7.36608,91.903278,128.15,235.990788,1.5691057262325816,0.2724142737674184,125.6292917772324,34.90988918329467,75.45160703947295,160.53918096052706,160.53918096052706,1.8436576216687932,-0.0021376216687931,146.6497514687522,-0.2739362168558442,89.61497274810364,146.37581525189637,146.37581525189637,2024-01-16 16:30:00+00:00,2024-01-16 17:30:00+01:00
2024-01-16T16:45:00Z,2024-01-16T17:45:00+01:00,1.949275,7.7971,91.903278,128.15,249.79959125,1.5691057262325816,0.3801692737674185,125.6292917772324,48.718692433294684,75.45160703947295,174.34798421052707,174.34798421052707,1.8436576216687932,0.1056173783312068,146.6497514687522,13.53486703314416,89.61497274810364,160.18461850189638,160.18461850189638,2024-01-16 16:45:00+00:00,2024-01-16 17:45:00+01:00
2024-01-16T17:00:00Z,2024-01-16T18:00:00+01:00,2.053684,8.214736,92.422463,127.31,261.45451004,1.5691057262325816,0.4845782737674184,125.6292917772324,61.691660033330045,74.13355822943757,187.32095181056243,187.32095181056243,1.8436576216687932,0.2100263783312068,146.6497514687522,26.738458225345944,88.06630034590185,173.38820969409815,173.38820969409815,2024-01-16 17:00:00+00:00,2024-01-16 18:00:00+01:00
2024-01-16T17:15:00Z,2024-01-16T18:15:00+01:00,2.148656,8.594624,92.422463,127.31,273.54539536,1.5691057262325816,0.5795502737674183,125.6292917772324,73.78254535333002,74.13355822943757,199.4118371305624,199.4118371305624,1.8436576216687932,0.3049983783312067,146.6497514687522,38.82934354534592,88.06630034590185,185.47909501409816,185.47909501409816,2024-01-16 17:15:00+00:00,2024-01-16 18:15:00+01:00
2024-01-16T17:30:00Z,2024-01-16T18:30:00+01:00,2.2307,8.9228,92.422463,127.31,283.99041700000004,1.5691057262325816,0.6615942737674185,125.6292917772324,84.22756699333006,74.13355822943757,209.85685877056244,209.85685877056247,1.8436576216687932,0.3870423783312069,146.6497514687522,49.27436518534596,88.06630034590185,195.92411665409816,195.9241166540982,2024-01-16 17:30:00+00:00,2024-01-16 18:30:00+01:00
2024-01-16T17:45:00Z,2024-01-16T18:45:00+01:00,2.2968200000000003,9.18728,92.422463,127.31,292.40815420000007,1.5691057262325816,0.7277142737674187,125.6292917772324,92.64530419333008,74.13355822943757,218.27459597056247,218.2745959705625,1.8436576216687932,0.4531623783312071,146.6497514687522,57.692102385345976,88.06630034590185,204.3418538540982,204.34185385409825,2024-01-16 17:45:00+00:00,2024-01-16 18:45:00+01:00
2024-01-16T18:00:00Z,2024-01-16T19:00:00+01:00,2.342449,9.369796,88.231893,111.77,261.81552473,1.5691057262325816,0.7733432737674186,125.6292917772324,86.43657770898437,49.74965524378325,212.06586948621677,212.0658694862167,1.8436576216687932,0.498791378331207,146.6497514687522,55.74991235607901,59.415860905168785,202.39966382483124,202.3996638248312,2024-01-16 18:00:00+00:00,2024-01-16 19:00:00+01:00
2024-01-16T18:15:00Z,2024-01-16T19:15:00+01:00,2.363292,9.453168,88.231893,111.77,264.14514684,1.5691057262325816,0.7941862737674183,125.6292917772324,88.76619981898435,49.74965524378325,214.39549159621671,214.39549159621671,1.8436576216687932,0.5196343783312067,146.6497514687522,58.079534466078975,59.415860905168785,204.7292859348312,204.7292859348312,2024-01-16 18:15:00+00:00,2024-01-16 19:15:00+01:00
2024-01-16T18:30:00Z,2024-01-16T19:30:00+01:00,2.354251,9.417004,88.231893,111.77,263.13463427,1.5691057262325816,0.7851452737674185,125.6292917772324,87.75568724898436,49.74965524378325,213.3849790262167,213.3849790262167,1.8436576216687932,0.5105933783312069,146.6497514687522,57.06902189607899,59.415860905168785,203.7187733648312,203.7187733648312,2024-01-16 18:30:00+00:00,2024-01-16 19:30:00+01:00
2024-01-16T18:45:00Z,2024-01-16T19:45:00+01:00,2.310874,9.243496,88.231893,111.77,258.28638698,1.5691057262325816,0.7417682737674185,125.6292917772324,82.90743995898437,49.74965524378325,208.5367317362168,208.53673173621672,1.8436576216687932,0.4672163783312069,146.6497514687522,52.22077460607899,59.415860905168785,198.8705260748312,198.8705260748312,2024-01-16 18:45:00+00:00,2024-01-16 19:45:00+01:00
2024-01-16T19:00:00Z,2024-01-16T20:00:00+01:00,2.233443,8.933772,76.468132,95.49,213.27147207,1.0979940165427395,1.1354489834572603,84.83101771809206,108.42402343033378,20.01643092157414,193.25504114842585,193.25504114842585,1.2609136542542183,0.9725293457457816,94.97201643842772,92.86682722526469,25.432628406307582,187.8388436636924,187.8388436636924,2024-01-16 19:00:00+00:00,2024-01-16 20:00:00+01:00
2024-01-16T19:15:00Z,2024-01-16T20:15:00+01:00,2.1314780000000004,8.525912000000002,76.468132,95.49,203.53483422,1.0979940165427395,1.033483983457261,84.83101771809206,98.68738558033384,20.01643092157414,183.51840329842588,183.51840329842588,1.2609136542542183,0.8705643457457821,94.97201643842772,83.13018937526473,25.432628406307582,178.10220581369245,178.10220581369242,2024-01-16 19:15:00+00:00,2024-01-16 20:15:00+01:00
2024-01-16T19:30:00Z,2024-01-16T20:30:00+01:00,2.021663,8.086652,76.468132,95.49,193.04859987,1.0979940165427395,0.9236689834572608,84.83101771809206,88.20115123033382,20.01643092157414,173.03216894842586,173.03216894842586,1.2609136542542183,0.7607493457457819,94.97201643842772,72.64395502526472,25.432628406307582,167.61597146369243,167.6159714636924,2024-01-16 19:30:00+00:00,2024-01-16 20:30:00+01:00
2024-01-16T19:45:00Z,2024-01-16T20:45:00+01:00,1.918391,7.673564,76.468132,95.49,183.18715658999997,1.0979940165427395,0.8203969834572604,84.83101771809206,78.33970795033379,20.01643092157414,163.17072566842586,163.17072566842583,1.2609136542542183,0.6574773457457816,94.97201643842772,62.782511745264685,25.432628406307582,157.7545281836924,157.7545281836924,2024-01-16 19:45:00+00:00,2024-01-16 20:45:00+01:00
2024-01-16T20:00:00Z,2024-01-16T21:00:00+01:00,1.833506,7.334023999999999,71.946952,86.21,158.06655225999998,1.0979940165427395,0.7355119834572603,84.83101771809206,63.40848809385041,9.827046448057516,148.23950581194248,148.23950581194248,1.2609136542542183,0.5725923457457816,94.97201643842772,49.36318612674383,13.731349694828438,144.33520256517153,144.33520256517153,2024-01-16 20:00:00+00:00,2024-01-16 21:00:00+01:00
2024-01-16T20:15:00Z,2024-01-16T21:15:00+01:00,1.76306,7.05224,71.946952,86.21,151.9934026,1.0979940165427395,0.6650659834572605,84.83101771809206,57.335338433850424,9.827046448057516,142.16635615194247,142.16635615194247,1.2609136542542183,0.5021463457457818,94.97201643842772,43.29003646674384,13.731349694828438,138.26205290517157,138.26205290517157,2024-01-16 20:15:00+00:00,2024-01-16 21:15:00+01:00
2024-01-16T20:30:00Z,2024-01-16T21:30:00+01:00,1.699616,6.798464,71.946952,86.21,146.52389535999998,1.0979940165427395,0.6016219834572605,84.83101771809206,51.865831193850426,9.827046448057516,136.69684891194248,136.69684891194248,1.2609136542542183,0.4387023457457817,94.97201643842772,37.82052922674384,13.731349694828438,132.79254566517156,132.79254566517153,2024-01-16 20:30:00+00:00,2024-01-16 21:30:00+01:00
2024-01-16T20:45:00Z,2024-01-16T21:45:00+01:00,1.635498,6.5419920000000005,71.946952,86.21,140.99628258,1.0979940165427395,0.5375039834572606,84.83101771809206,46.338218413850434,9.827046448057516,131.16923613194248,131.1692361319425,1.2609136542542183,0.3745843457457818,94.97201643842772,32.292916446743845,13.731349694828438,127.26493288517156,127.26493288517158,2024-01-16 20:45:00+00:00,2024-01-16 21:45:00+01:00
2024-01-16T21:00:00Z,2024-01-16T22:00:00+01:00,1.564439,6.257756,69.308431,82.04,128.34657556,1.0979940165427395,0.4664449834572604,84.83101771809206,38.26714644283364,5.2484113990743,123.0981641609257,123.09816416092568,1.2609136542542183,0.3035253457457816,94.97201643842772,24.901219364983923,8.47333975658836,119.87323580341165,119.87323580341165,2024-01-16 21:00:00+00:00,2024-01-16 22:00:00+01:00
2024-01-16T21:15:00Z,2024-01-16T22:15:00+01:00,1.486922,5.947687999999999,69.308431,82.04,121.98708088,1.0979940165427395,0.3889279834572603,84.83101771809206,31.90765176283364,5.2484113990743,116.7386694809257,116.7386694809257,1.2609136542542183,0.2260083457457815,94.97201643842772,18.54172468498392,8.47333975658836,113.51374112341163,113.51374112341163,2024-01-16 21:15:00+00:00,2024-01-16 22:15:00+01:00
2024-01-16T21:30:00Z,2024-01-16T22:30:00+01:00,1.4047390000000002,5.618956000000001,69.308431,82.04,115.24478756000002,1.0979940165427395,0.3067449834572606,84.83101771809206,25.165358442833664,5.2484113990743,109.99637616092572,109.99637616092572,1.2609136542542183,0.1438253457457818,94.97201643842772,11.799431364983946,8.47333975658836,106.77144780341166,106.77144780341166,2024-01-16 21:30:00+00:00,2024-01-16 22:30:00+01:00
2024-01-16T21:45:00Z,2024-01-16T22:45:00+01:00,1.317946,5.271784,69.308431,82.04,108.12428984000002,1.0979940165427395,0.2199519834572605,84.83101771809206,18.044860722833658,5.2484113990743,102.8758784409257,102.87587844092572,1.2609136542542183,0.0570323457457817,94.97201643842772,4.678933644983935,8.47333975658836,99.65095008341166,99.65095008341166,2024-01-16 21:45:00+00:00,2024-01-16 22:45:00+01:00
2024-01-16T22:00:00Z,2024-01-16T23:00:00+01:00,1.2297239999999998,4.918895999999999,63.919408,77.69,95.53725756,1.0979940165427395,0.1317299834572602,84.83101771809206,10.23410241479455,0.4721374271133811,95.0651201328866,95.0651201328866,1.2609136542542183,-0.0311896542542184,94.97201643842772,-2.4231242390102343,2.988365360582506,92.54889219941748,92.54889219941748,2024-01-16 22:00:00+00:00,2024-01-16 23:00:00+01:00
2024-01-16T22:15:00Z,2024-01-16T23:15:00+01:00,1.139782,4.559128,63.919408,77.69,88.54966358,1.0979940165427395,0.0417879834572605,84.83101771809206,3.246508434794571,0.4721374271133811,88.07752615288663,88.07752615288662,1.2609136542542183,-0.1211316542542182,94.97201643842772,-9.410718219010214,2.988365360582506,85.5612982194175,85.5612982194175,2024-01-16 22:15:00+00:00,2024-01-16 23:15:00+01:00
2024-01-16T22:30:00Z,2024-01-16T23:30:00+01:00,1.050366,4.201464,63.919408,77.69,81.60293453999999,1.0979940165427395,-0.0476280165427396,84.83101771809206,-3.7002206052054416,0.4721374271133811,81.13079711288661,81.13079711288661,1.2609136542542183,-0.2105476542542184,94.97201643842772,-16.357447259010225,2.988365360582506,78.61456917941749,78.61456917941749,2024-01-16 22:30:00+00:00,2024-01-16 23:30:00+01:00
2024-01-16T22:45:00Z,2024-01-16T23:45:00+01:00,0.961485,3.84594,63.919408,77.69,74.69776965,1.0979940165427395,-0.1365090165427395,84.83101771809206,-10.605385495205432,0.4721374271133811,74.22563222288662,74.22563222288662,1.2609136542542183,-0.2994286542542183,94.97201643842772,-23.262612149010216,2.988365360582506,71.7094042894175,71.70940428941749,2024-01-16 22:45:00+00:00,2024-01-16 23:45:00+01:00
2024-01-16T23:00:00Z,2024-01-17T00:00:00+01:00,0.8755850000000001,3.50234,59.923133,71.61,62.70064185,1.0979940165427395,-0.2224090165427394,84.83101771809206,-15.926709674625574,-6.203666193466475,68.90430804346649,68.90430804346647,1.2609136542542183,-0.3853286542542182,94.97201643842772,-27.59338493114457,-4.677989657283149,67.37863150728315,67.37863150728316,2024-01-16 23:00:00+00:00,2024-01-17 00:00:00+01:00
2024-01-16T23:15:00Z,2024-01-17T00:15:00+01:00,0.7951429999999999,3.1805719999999997,59.923133,71.61,56.94019022999999,1.0979940165427395,-0.3028510165427396,84.83101771809206,-21.687161294625582,-6.203666193466475,63.143856423466474,63.14385642346647,1.2609136542542183,-0.4657706542542184,94.97201643842772,-33.353836551144575,-4.677989657283149,61.61817988728314,61.61817988728314,2024-01-16 23:15:00+00:00,2024-01-17 00:15:00+01:00
2024-01-16T23:30:00Z,2024-01-17T00:30:00+01:00,0.7246770000000001,2.8987080000000005,59.923133,71.61,51.894119970000006,1.0979940165427395,-0.3733170165427394,84.83101771809206,-26.73323155462557,-6.203666193466475,58.09778616346649,58.09778616346648,1.2609136542542183,-0.5362366542542182,94.97201643842772,-38.39990681114456,-4.677989657283149,56.572109627283155,56.572109627283155,2024-01-16 23:30:00+00:00,2024-01-17 00:30:00+01:00
2024-01-16T23:45:00Z,2024-01-17T00:45:00+01:00,0.664908,2.659632,59.923133,71.61,47.61406188,1.0979940165427395,-0.4330860165427395,84.83101771809206,-31.013289644625573,-6.203666193466475,53.81772807346648,53.81772807346648,1.2609136542542183,-0.5960056542542183,94.97201643842772,-42.67996490114457,-4.677989657283149,52.29205153728314,52.29205153728315,2024-01-16 23:45:00+00:00,2024-01-17 00:45:00+01:00
2024-01-17T00:00:00Z,2024-01-17T01:00:00+01:00,0.620193,2.480772,57.305607,71.52,44.356203359999995,1.0979940165427395,-0.4778010165427395,84.83101771809206,-34.17232870313673,-6.302485654955333,50.65868901495533,50.65868901495533,1.2609136542542183,-0.6407206542542183,94.97201643842772,-45.82434119226169,-4.791471886166022,49.147675246166024,49.14767524616602,2024-01-17 00:00:00+00:00,2024-01-17 01:00:00+01:00
2024-01-17T00:15:00Z,2024-01-17T01:15:00+01:00,0.5884879999999999,2.3539519999999996,57.305607,71.52,42.088661759999994,1.0979940165427395,-0.5095060165427396,84.83101771809206,-36.439870303136736,-6.302485654955333,48.39114741495532,48.39114741495533,1.2609136542542183,-0.6724256542542184,94.97201643842772,-48.0918827922617,-4.791471886166022,46.880133646166016,46.880133646166016,2024-01-17 00:15:00+00:00,2024-01-17 01:15:00+01:00
2024-01-17T00:30:00Z,2024-01-17T01:30:00+01:00,0.567297,2.269188,57.305607,71.52,40.57308144,1.0979940165427395,-0.5306970165427395,84.83101771809206,-37.95545062313673,-6.302485654955333,46.87556709495533,46.875567094955336,1.2609136542542183,-0.6936166542542183,94.97201643842772,-49.60746311226168,-4.791471886166022,45.36455332616603,45.364553326166025,2024-01-17 00:30:00+00:00,2024-01-17 01:30:00+01:00
2024-01-17T00:45:00Z,2024-01-17T01:45:00+01:00,0.5530339999999999,2.2121359999999997,57.305607,71.52,39.55299167999999,1.0979940165427395,-0.5449600165427396,84.83101771809206,-38.97554038313674,-6.302485654955333,45.85547733495532,45.85547733495533,1.2609136542542183,-0.7078796542542184,94.97201643842772,-50.627552872261695,-4.791471886166022,44.34446356616602,44.34446356616601,2024-01-17 00:45:00+00:00,2024-01-17 01:45:00+01:00
2024-01-17T01:00:00Z,2024-01-17T02:00:00+01:00,0.543427,2.173708,58.299427,70.69,38.41485463,1.0979940165427395,-0.5545670165427395,84.83101771809206,-39.202342399406255,-7.2138206886858,45.6286753186858,45.6286753186858,1.2609136542542183,-0.7174866542542183,94.97201643842772,-50.71913158923069,-5.838030219197023,44.252884849197024,44.252884849197024,2024-01-17 01:00:00+00:00,2024-01-17 02:00:00+01:00
2024-01-17T01:15:00Z,2024-01-17T02:15:00+01:00,0.536388,2.145552,58.299427,70.69,37.91726772,1.0979940165427395,-0.5616060165427396,84.83101771809206,-39.69992930940626,-7.2138206886858,45.1310884086858,45.1310884086858,1.2609136542542183,-0.7245256542542183,94.97201643842772,-51.216718499230694,-5.838030219197023,43.75529793919702,43.75529793919702,2024-01-17 01:15:00+00:00,2024-01-17 02:15:00+01:00
2024-01-17T01:30:00Z,2024-01-17T02:30:00+01:00,0.533089,2.132356,58.299427,70.69,37.68406141,1.0979940165427395,-0.5649050165427395,84.83101771809206,-39.93313561940625,-7.2138206886858,44.897882098685805,44.8978820986858,1.2609136542542183,-0.7278246542542183,94.97201643842772,-51.44992480923069,-5.838030219197023,43.52209162919703,43.52209162919702,2024-01-17 01:30:00+00:00,2024-01-17 02:30:00+01:00
2024-01-17T01:45:00Z,2024-01-17T02:45:00+01:00,0.529307,2.117228,58.299427,70.69,37.41671183,1.0979940165427395,-0.5686870165427396,84.83101771809206,-40.20048519940626,-7.2138206886858,44.6305325186858,44.6305325186858,1.2609136542542183,-0.7316066542542183,94.97201643842772,-51.717274389230695,-5.838030219197023,43.25474204919702,43.25474204919702,2024-01-17 01:45:00+00:00,2024-01-17 02:45:00+01:00
2024-01-17T02:00:00Z,2024-01-17T03:00:00+01:00,0.526061,2.104244,57.29161,69.74,36.68749414,1.0979940165427395,-0.5719330165427395,84.83101771809206,-39.88660857369065,-8.256915004401407,44.944409144401405,44.944409144401405,1.2609136542542183,-0.7348526542542183,94.97201643842772,-51.24862410768918,-7.035898190738536,43.723392330738534,43.723392330738534,2024-01-17 02:00:00+00:00,2024-01-17 03:00:00+01:00
2024-01-17T02:15:00Z,2024-01-17T03:15:00+01:00,0.524835,2.09934,57.29161,69.74,36.6019929,1.0979940165427395,-0.5731590165427395,84.83101771809206,-39.97210981369065,-8.256915004401407,44.858907904401406,44.858907904401406,1.2609136542542183,-0.7360786542542183,94.97201643842772,-51.33412534768918,-7.035898190738536,43.637891090738535,43.637891090738535,2024-01-17 02:15:00+00:00,2024-01-17 03:15:00+01:00
2024-01-17T02:30:00Z,2024-01-17T03:30:00+01:00,0.523535,2.09414,57.29161,69.74,36.5113309,1.0979940165427395,-0.5744590165427396,84.83101771809206,-40.06277181369065,-8.256915004401407,44.76824590440141,44.76824590440141,1.2609136542542183,-0.7373786542542183,94.97201643842772,-51.42478734768918,-7.035898190738536,43.54722909073853,43.54722909073853,2024-01-17 02:30:00+00:00,2024-01-17 03:30:00+01:00
2024-01-17T02:45:00Z,2024-01-17T03:45:00+01:00,0.526467,2.105868,57.29161,69.74,36.71580858,1.0979940165427395,-0.5715270165427395,84.83101771809206,-39.85829413369065,-8.256915004401407,44.97272358440141,44.97272358440141,1.2609136542542183,-0.7344466542542183,94.97201643842772,-51.22030966768918,-7.035898190738536,43.75170677073854,43.75170677073854,2024-01-17 02:45:00+00:00,2024-01-17 03:45:00+01:00
2024-01-17T03:00:00Z,2024-01-17T04:00:00+01:00,0.531628,2.126512,57.802518,69.47,36.93219716,1.0979940165427395,-0.5663660165427395,84.83101771809206,-39.34544716922411,-8.55337338886794,45.48557054886794,45.48557054886794,1.2609136542542183,-0.7292856542542183,94.97201643842772,-50.663474401040546,-7.376344877387169,44.30854203738717,44.30854203738717,2024-01-17 03:00:00+00:00,2024-01-17 04:00:00+01:00
2024-01-17T03:15:00Z,2024-01-17T04:15:00+01:00,0.540623,2.162492,57.802518,69.47,37.55707981,1.0979940165427395,-0.5573710165427396,84.83101771809206,-38.72056451922412,-8.55337338886794,46.11045319886794,46.11045319886794,1.2609136542542183,-0.7202906542542183,94.97201643842772,-50.03859175104055,-7.376344877387169,44.933424687387166,44.933424687387166,2024-01-17 03:15:00+00:00,2024-01-17 04:15:00+01:00
2024-01-17T03:30:00Z,2024-01-17T04:30:00+01:00,0.550744,2.202976,57.802518,69.47,38.26018568,1.0979940165427395,-0.5472500165427395,84.83101771809206,-38.01745864922412,-8.55337338886794,46.81355906886794,46.81355906886794,1.2609136542542183,-0.7101696542542183,94.97201643842772,-49.33548588104055,-7.376344877387169,45.63653055738717,45.63653055738717,2024-01-17 03:30:00+00:00,2024-01-17 04:30:00+01:00
2024-01-17T03:45:00Z,2024-01-17T04:45:00+01:00,0.562268,2.249072,57.802518,69.47,39.06075796,1.0979940165427395,-0.5357260165427395,84.83101771809206,-37.21688636922411,-8.55337338886794,47.61413134886794,47.614131348867936,1.2609136542542183,-0.6986456542542183,94.97201643842772,-48.53491360104054,-7.376344877387169,46.43710283738717,46.437102837387165,2024-01-17 03:45:00+00:00,2024-01-17 04:45:00+01:00
